pop,gen,n_surrogate_evals,n_seeds,is_baseline,cv_min_pop_mean,cv_min_pop_std,cv_mean_pop_mean,cv_mean_pop_std,hv_surrogate_mean,hv_surrogate_std,n_feasible_pop_mean,n_feasible_pop_std,t_search_s_mean,t_search_s_std,t_acquisition_s_mean,t_acquisition_s_std,agreement_mean,agreement_std,gd_pins_agreement_mean,gd_pins_agreement_std,d_cycle_EFPD_mean,d_cycle_EFPD_std,d_peaking_mean,d_peaking_std,violation_selected_mean_mean,violation_selected_mean_std,n_candidates_used_mean,n_candidates_used_std
60,80,4800,1,True,0.0,0.0,0.0,0.0,1874.2359402780091,0.0,60.0,0.0,0.444767694993061,0.0,0.0006018950007273816,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
80,120,9600,1,False,0.0,0.0,0.0,0.0,1929.4675290092378,0.0,80.0,0.0,0.8163856809987919,0.0,0.0006023349997121841,0.0,0.0,0.0,0.0,0.0,208.37489797361377,0.0,0.05929350106621145,0.0,0.0,0.0,80.0,0.0
120,160,19200,1,False,0.0,0.0,0.0,0.0,1920.4882001806109,0.0,120.0,0.0,1.4651877599972067,0.0,0.0006833149964222685,0.0,0.0,0.0,0.0,0.0,155.77953904551032,0.0,0.02198076431233087,0.0,0.0,0.0,120.0,0.0
200,200,40000,1,False,0.0,0.0,0.0,0.0,1938.0961747132228,0.0,200.0,0.0,2.7948060109993094,0.0,0.0007831559996702708,0.0,0.0,0.0,0.0,0.0,225.74732618582493,0.0,0.05812125316961292,0.0,0.0,0.0,200.0,0.0
200,400,80000,1,False,0.0,0.0,0.0,0.0,1940.760046226155,0.0,200.0,0.0,5.6104839319959865,0.0,0.000764274998800829,0.0,0.0,0.0,0.0,0.0,236.34911151367123,0.0,0.06202931448334015,0.0,0.0,0.0,200.0,0.0
300,400,120000,1,False,0.0,0.0,0.0,0.0,1945.6949823388245,0.0,300.0,0.0,8.210199638000631,0.0,0.0011062079938710667,0.0,0.0,0.0,0.0,0.0,248.44658535199233,0.0,0.0706474979234164,0.0,0.0,0.0,300.0,0.0
