bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.347770
0.5000,0.5000,1.326490
1.4999,1.4999,1.318472
3.4998,3.4998,1.308393
7.4995,7.4995,1.291019
13.4991,13.4991,1.269716
21.4986,17.4989,1.259867
29.4981,21.4986,1.248493
37.4975,25.4983,1.230863
45.4970,29.4981,1.208727
53.4965,33.4978,1.180743
61.4960,37.4975,1.154650
69.4954,41.4973,1.126762
74.9951,42.9972,1.116191
