bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.351932
0.5000,0.5000,1.334895
1.4999,1.4999,1.329576
3.4998,3.4998,1.321277
7.4995,7.4995,1.310375
13.4991,13.4991,1.289829
21.4986,17.4989,1.270316
29.4981,21.4986,1.243470
37.4975,25.4983,1.219068
45.4970,29.4981,1.195716
53.4965,33.4978,1.171993
61.4960,37.4975,1.148705
69.4954,41.4973,1.126859
74.9951,42.9972,1.115451
