bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.344217
0.5000,0.5000,1.327671
1.4999,1.4999,1.319333
3.4998,3.4998,1.307380
7.4995,7.4995,1.284242
13.4991,13.4991,1.254096
21.4986,17.4989,1.236421
29.4981,21.4986,1.221500
37.4975,25.4983,1.204912
45.4970,29.4981,1.191098
53.4965,33.4978,1.174307
61.4960,37.4975,1.155591
69.4954,41.4973,1.135656
74.9951,42.9972,1.128066
