bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.343772
0.5000,0.5000,1.324459
1.4999,1.4999,1.316891
3.4998,3.4998,1.304212
7.4995,7.4995,1.281355
13.4991,13.4991,1.252604
21.4986,17.4989,1.235525
29.4981,21.4986,1.219558
37.4975,25.4983,1.204884
45.4970,29.4981,1.190525
53.4965,33.4978,1.170778
61.4960,37.4975,1.150992
69.4954,41.4973,1.126804
74.9951,42.9972,1.118304
