bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,0.993322
0.5000,0.5000,0.976849
1.4999,1.4999,0.980360
3.4998,3.4998,0.980071
7.4995,7.4995,0.978011
13.4991,13.4991,0.977352
