bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.328656
0.5000,0.5000,1.313116
1.4999,1.4999,1.304537
3.4998,3.4998,1.292295
7.4995,7.4995,1.274002
13.4991,13.4991,1.245401
21.4986,17.4989,1.226202
29.4981,21.4986,1.203013
37.4975,25.4983,1.180911
45.4970,29.4981,1.156468
53.4965,33.4978,1.134985
61.4960,37.4975,1.112035
69.4954,41.4973,1.089417
74.9951,42.9972,1.078704
