bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.204302
0.5000,0.5000,1.180947
1.4999,1.4999,1.176680
3.4998,3.4998,1.167991
7.4995,7.4995,1.157937
13.4991,13.4991,1.148830
21.4986,17.4989,1.144434
29.4981,21.4986,1.112672
37.4975,25.4983,1.080046
45.4970,29.4981,1.047874
53.4965,33.4978,1.016285
