bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.282491
0.5000,0.5000,1.260665
1.4999,1.4999,1.254703
3.4998,3.4998,1.243907
7.4995,7.4995,1.222243
13.4991,13.4991,1.196244
21.4986,17.4989,1.185823
29.4981,21.4986,1.172118
37.4975,25.4983,1.150454
45.4970,29.4981,1.123684
53.4965,33.4978,1.094575
61.4960,37.4975,1.067682
69.4954,41.4973,1.038865
