bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.433432
0.5000,0.5000,1.419446
1.4999,1.4999,1.410614
3.4998,3.4998,1.399902
7.4995,7.4995,1.380702
13.4991,13.4991,1.356440
21.4986,17.4989,1.340473
29.4981,21.4986,1.327414
37.4975,25.4983,1.314169
45.4970,29.4981,1.302471
53.4965,33.4978,1.289636
61.4960,37.4975,1.278296
69.4954,41.4973,1.263951
74.9951,42.9972,1.259002
