bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.447506
0.5000,0.5000,1.435354
1.4999,1.4999,1.431075
3.4998,3.4998,1.428380
7.4995,7.4995,1.414281
13.4991,13.4991,1.383792
21.4986,17.4989,1.362666
29.4981,21.4986,1.341090
37.4975,25.4983,1.321766
45.4970,29.4981,1.300964
53.4965,33.4978,1.282322
61.4960,37.4975,1.262048
69.4954,41.4973,1.243681
74.9951,42.9972,1.235063
