bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.193120
0.5000,0.5000,1.165236
1.4999,1.4999,1.157573
3.4998,3.4998,1.151956
7.4995,7.4995,1.130767
13.4991,13.4991,1.112479
19.9987,15.9990,1.101766
29.4981,19.9987,1.136681
37.4975,23.9984,1.112039
45.4970,27.9982,1.087257
53.4965,31.9979,1.064232
61.4960,35.9976,1.041763
