bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.359158
0.5000,0.5000,1.338397
1.4999,1.4999,1.337175
3.4998,3.4998,1.335398
7.4995,7.4995,1.329860
13.4991,13.4991,1.299734
21.4986,17.4989,1.277487
29.4981,21.4986,1.250761
37.4975,25.4983,1.223836
45.4970,29.4981,1.198965
53.4965,33.4978,1.174192
61.4960,37.4975,1.146444
69.4954,41.4973,1.122711
74.9951,42.9972,1.109894
