bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.341199
0.5000,0.5000,1.322996
1.4999,1.4999,1.315197
3.4998,3.4998,1.303276
7.4995,7.4995,1.280420
13.4991,13.4991,1.249372
21.4986,17.4989,1.234641
29.4981,21.4986,1.221350
37.4975,25.4983,1.206619
45.4970,29.4981,1.188445
53.4965,33.4978,1.169646
61.4960,37.4975,1.145881
69.4954,41.4973,1.123165
74.9951,42.9972,1.113283
