bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.353966
0.5000,0.5000,1.337056
1.4999,1.4999,1.329183
3.4998,3.4998,1.321397
7.4995,7.4995,1.309952
13.4991,13.4991,1.289049
21.4986,17.4989,1.273703
29.4981,21.4986,1.250281
37.4975,25.4983,1.227146
45.4970,29.4981,1.202917
53.4965,33.4978,1.178889
61.4960,37.4975,1.156426
69.4954,41.4973,1.132107
74.9951,42.9972,1.121799
