bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.262655
0.5000,0.5000,1.239470
1.4999,1.4999,1.236554
3.4998,3.4998,1.232713
7.4995,7.4995,1.226828
13.4991,13.4991,1.209664
21.4986,17.4989,1.181680
29.4981,21.4986,1.148954
37.4975,25.4983,1.115889
45.4970,29.4981,1.083058
53.4965,33.4978,1.049232
61.4960,37.4975,1.017020
