bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.345537
0.5000,0.5000,1.324125
1.4999,1.4999,1.315381
3.4998,3.4998,1.304951
7.4995,7.4995,1.285106
13.4991,13.4991,1.260623
21.4986,17.4989,1.250074
29.4981,21.4986,1.240975
37.4975,25.4983,1.226081
45.4970,29.4981,1.205718
53.4965,33.4978,1.181571
61.4960,37.4975,1.154804
69.4954,41.4973,1.127142
74.9951,42.9972,1.114887
