bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.297847
0.5000,0.5000,1.282127
1.4999,1.4999,1.276556
3.4998,3.4998,1.271170
7.4995,7.4995,1.262905
13.4991,13.4991,1.251608
21.4986,17.4989,1.237494
29.4981,21.4986,1.214892
37.4975,25.4983,1.191310
45.4970,29.4981,1.168840
53.4965,33.4978,1.144141
61.4960,37.4975,1.124854
69.4954,41.4973,1.099961
74.9951,42.9972,1.090997
