bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.342188
0.5000,0.5000,1.325166
1.4999,1.4999,1.316029
3.4998,3.4998,1.303150
7.4995,7.4995,1.280563
13.4991,13.4991,1.250779
21.4986,17.4989,1.233399
29.4981,21.4986,1.217496
37.4975,25.4983,1.204026
45.4970,29.4981,1.189162
53.4965,33.4978,1.171748
61.4960,37.4975,1.151211
69.4954,41.4973,1.128333
74.9951,42.9972,1.118998
