bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.341572
0.5000,0.5000,1.322829
1.4999,1.4999,1.314159
3.4998,3.4998,1.304108
7.4995,7.4995,1.280209
13.4991,13.4991,1.250286
21.4986,17.4989,1.233975
29.4981,21.4986,1.219571
37.4975,25.4983,1.204508
45.4970,29.4981,1.190162
53.4965,33.4978,1.171002
61.4960,37.4975,1.148419
69.4954,41.4973,1.125090
74.9951,42.9972,1.116054
