bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.343933
0.5000,0.5000,1.327168
1.4999,1.4999,1.317861
3.4998,3.4998,1.306028
7.4995,7.4995,1.282886
13.4991,13.4991,1.252180
21.4986,17.4989,1.236277
29.4981,21.4986,1.221025
37.4975,25.4983,1.205311
45.4970,29.4981,1.189179
53.4965,33.4978,1.170961
61.4960,37.4975,1.149678
69.4954,41.4973,1.128361
74.9951,42.9972,1.119330
