bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.380549
0.5000,0.5000,1.366912
1.4999,1.4999,1.370143
3.4998,3.4998,1.361967
7.4995,7.4995,1.333398
13.4991,13.4991,1.287836
21.4986,17.4989,1.258535
29.4981,21.4986,1.234064
37.4975,25.4983,1.206810
45.4970,29.4981,1.180721
53.4965,33.4978,1.154463
61.4960,37.4975,1.129910
69.4954,41.4973,1.103836
74.9951,42.9972,1.093162
