bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.312926
0.5000,0.5000,1.294531
1.4999,1.4999,1.296494
3.4998,3.4998,1.304867
7.4995,7.4995,1.286315
13.4991,13.4991,1.243256
21.4986,17.4989,1.210782
29.4981,21.4986,1.178102
37.4975,25.4983,1.148718
45.4970,29.4981,1.117345
53.4965,33.4978,1.085438
61.4960,37.4975,1.055866
69.4954,41.4973,1.023422
