bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.354546
0.5000,0.5000,1.336118
1.4999,1.4999,1.333969
3.4998,3.4998,1.334247
7.4995,7.4995,1.328473
13.4991,13.4991,1.300768
21.4986,17.4989,1.274631
29.4981,21.4986,1.250560
37.4975,25.4983,1.222972
45.4970,29.4981,1.199070
53.4965,33.4978,1.173680
61.4960,37.4975,1.148747
69.4954,41.4973,1.122256
74.9951,42.9972,1.110254
