bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.253106
0.5000,0.5000,1.230533
1.4999,1.4999,1.230145
3.4998,3.4998,1.231389
7.4995,7.4995,1.233037
13.4991,13.4991,1.200293
21.4986,17.4989,1.165952
29.4981,21.4986,1.133552
37.4975,25.4983,1.097513
45.4970,29.4981,1.064544
53.4965,33.4978,1.029338
