bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.161012
0.5000,0.5000,1.141022
1.4999,1.4999,1.137427
3.4998,3.4998,1.129526
7.4995,7.4995,1.108439
13.4991,13.4991,1.087240
21.4986,17.4989,1.077286
29.4981,21.4986,1.065051
37.4975,25.4983,1.042026
