bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.243968
0.5000,0.5000,1.220927
1.4999,1.4999,1.215024
3.4998,3.4998,1.210030
7.4995,7.4995,1.198804
13.4991,13.4991,1.189392
21.4986,17.4989,1.165377
29.4981,21.4986,1.134436
37.4975,25.4983,1.099203
45.4970,29.4981,1.064254
53.4965,33.4978,1.029667
