bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.374631
0.5000,0.5000,1.361391
1.4999,1.4999,1.353223
3.4998,3.4998,1.340831
7.4995,7.4995,1.318782
13.4991,13.4991,1.286560
21.4986,17.4989,1.268495
29.4981,21.4986,1.250123
37.4975,25.4983,1.233285
45.4970,29.4981,1.218441
53.4965,33.4978,1.201673
61.4960,37.4975,1.186085
69.4954,41.4973,1.171146
74.9951,42.9972,1.164423
