bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.343978
0.5000,0.5000,1.322708
1.4999,1.4999,1.318954
3.4998,3.4998,1.315149
7.4995,7.4995,1.309067
13.4991,13.4991,1.284008
21.4986,17.4989,1.256121
29.4981,21.4986,1.228887
37.4975,25.4983,1.201338
45.4970,29.4981,1.174492
53.4965,33.4978,1.147684
61.4960,37.4975,1.120529
69.4954,41.4973,1.094474
74.9951,42.9972,1.083048
