bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.339234
0.5000,0.5000,1.320231
1.4999,1.4999,1.313456
3.4998,3.4998,1.299042
7.4995,7.4995,1.278001
13.4991,13.4991,1.246340
21.4986,17.4989,1.231375
29.4981,21.4986,1.218558
37.4975,25.4983,1.203519
45.4970,29.4981,1.187247
53.4965,33.4978,1.167161
61.4960,37.4975,1.144756
69.4954,41.4973,1.122075
74.9951,42.9972,1.111565
