bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.379685
0.5000,0.5000,1.367895
1.4999,1.4999,1.359385
3.4998,3.4998,1.347610
7.4995,7.4995,1.326700
13.4991,13.4991,1.301775
21.4986,17.4989,1.286625
29.4981,21.4986,1.269910
37.4975,25.4983,1.253212
45.4970,29.4981,1.231354
53.4965,33.4978,1.212804
61.4960,37.4975,1.192355
69.4954,41.4973,1.173588
74.9951,42.9972,1.164010
