cand,stored,f_corrected,uncertainty,source,fidelity,n_seeds,bu_eoc,efpd,enrich_inner,enrich_outer,gd_wt,pitch,refl_thick
2,1.1336264995008913,1.1211574146278922,0.0010761430418055697,measured,256000,8,52.30401485736301,5239.122516187261,5.487636625850122,5.284235818805741,2.2739644683303766,1.4097540774186483,2.0862750795638387
0,1.126554663183061,1.1213164146589376,0.000958488507779727,measured,256000,8,51.7151937123802,5180.142223238443,5.28218595377374,5.236507401426641,2.265326503637804,1.4097540774186483,2.062182545660378
5,1.1444835208892414,1.1241482992368221,0.0005267930092500408,measured,256000,8,58.91926575271034,5901.750614824764,5.664377728791713,5.593633180439163,3.0224070098035947,1.3801226386278662,3.459369912205878
1,1.1270249317095133,1.1243733981394288,0.0004982605325339514,measured,256000,8,28.98873142183649,2903.7066451213104,4.078903738134114,4.0141922876763365,5.089211811709117,1.312015436893186,3.0483478506027817
6,1.1482620838071949,1.128623311154093,0.0037025007195493355,adjusted,64000,5,53.49188622575079,5358.107715496077,5.75022888458194,5.4749676559846145,3.2533049187260628,1.393344496720172,3.020576726353946
3,1.1397375748232474,1.1381320792816971,0.0036882017418809303,adjusted,64000,5,75.0,7512.505297836232,9.447608337137014,9.678040075360531,6.171151593359719,1.2017219016641647,15.91940134565591
4,1.142648541752756,1.1390428137071842,0.0038098135387842017,adjusted,64000,5,59.13711770248602,5923.572133849214,5.871392390062129,5.5526222178209785,3.5758140583944216,1.3888644143271487,4.794460384131693
