bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.145361
0.5000,0.5000,1.124126
1.4999,1.4999,1.121562
3.4998,3.4998,1.119088
7.4995,7.4995,1.108556
13.4991,13.4991,1.087498
21.4986,17.4989,1.064652
29.4981,21.4986,1.037570
