bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.477479
0.5000,0.5000,1.468076
1.4999,1.4999,1.460302
3.4998,3.4998,1.450908
7.4995,7.4995,1.433630
13.4991,13.4991,1.412131
21.4986,17.4989,1.397778
29.4981,21.4986,1.384326
37.4975,25.4983,1.373117
45.4970,29.4981,1.362244
53.4965,33.4978,1.351115
61.4960,37.4975,1.338480
69.4954,41.4973,1.328724
74.9951,42.9972,1.323810
