bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.355605
0.5000,0.5000,1.342745
1.4999,1.4999,1.334927
3.4998,3.4998,1.321337
7.4995,7.4995,1.298897
13.4991,13.4991,1.267822
21.4986,17.4989,1.249402
29.4981,21.4986,1.230265
37.4975,25.4983,1.214151
45.4970,29.4981,1.199109
53.4965,33.4978,1.181709
61.4960,37.4975,1.166983
69.4954,41.4973,1.152327
74.9951,42.9972,1.145855
