bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.418853
0.5000,0.5000,1.406759
1.4999,1.4999,1.398889
3.4998,3.4998,1.385942
7.4995,7.4995,1.367425
13.4991,13.4991,1.342240
21.4986,17.4989,1.326139
29.4981,21.4986,1.310446
37.4975,25.4983,1.294428
45.4970,29.4981,1.277608
53.4965,33.4978,1.261981
61.4960,37.4975,1.244100
69.4954,41.4973,1.225340
74.9951,42.9972,1.217785
