bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.334986
0.5000,0.5000,1.315143
1.4999,1.4999,1.315531
3.4998,3.4998,1.312307
7.4995,7.4995,1.284561
13.4991,13.4991,1.239020
21.4986,17.4989,1.210162
29.4981,21.4986,1.182494
37.4975,25.4983,1.155686
45.4970,29.4981,1.130231
53.4965,33.4978,1.105216
61.4960,37.4975,1.081332
69.4954,41.4973,1.056036
74.9951,42.9972,1.045278
