bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.366673
0.5000,0.5000,1.355160
1.4999,1.4999,1.346028
3.4998,3.4998,1.331728
7.4995,7.4995,1.311251
13.4991,13.4991,1.278231
21.4986,17.4989,1.259559
29.4981,21.4986,1.243483
37.4975,25.4983,1.227567
45.4970,29.4981,1.209945
53.4965,33.4978,1.194317
61.4960,37.4975,1.178782
69.4954,41.4973,1.161371
74.9951,42.9972,1.152441
