bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.450579
0.5000,0.5000,1.437169
1.4999,1.4999,1.429718
3.4998,3.4998,1.420018
7.4995,7.4995,1.405202
13.4991,13.4991,1.385212
21.4986,17.4989,1.377234
29.4981,21.4986,1.367498
37.4975,25.4983,1.354839
45.4970,29.4981,1.340435
53.4965,33.4978,1.321833
61.4960,37.4975,1.305209
69.4954,41.4973,1.286805
74.9951,42.9972,1.277635
