bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.387934
0.5000,0.5000,1.377308
1.4999,1.4999,1.369229
3.4998,3.4998,1.359421
7.4995,7.4995,1.340674
13.4991,13.4991,1.316738
21.4986,17.4989,1.303406
29.4981,21.4986,1.290903
37.4975,25.4983,1.280331
45.4970,29.4981,1.268773
53.4965,33.4978,1.256720
61.4960,37.4975,1.241810
69.4954,41.4973,1.225503
74.9951,42.9972,1.217109
