bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.391379
0.5000,0.5000,1.379813
1.4999,1.4999,1.371192
3.4998,3.4998,1.359277
7.4995,7.4995,1.342923
13.4991,13.4991,1.319559
21.4986,17.4989,1.302548
29.4981,21.4986,1.284887
37.4975,25.4983,1.265434
45.4970,29.4981,1.245531
53.4965,33.4978,1.225162
61.4960,37.4975,1.205377
69.4954,41.4973,1.185347
74.9951,42.9972,1.178886
