bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.293682
0.5000,0.5000,1.275926
1.4999,1.4999,1.267726
3.4998,3.4998,1.256027
7.4995,7.4995,1.235118
13.4991,13.4991,1.204823
21.4986,17.4989,1.190880
29.4981,21.4986,1.176731
37.4975,25.4983,1.163999
45.4970,29.4981,1.148263
53.4965,33.4978,1.129105
61.4960,37.4975,1.105970
69.4954,41.4973,1.083301
74.9951,42.9972,1.072833
