bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.370453
0.5000,0.5000,1.354006
1.4999,1.4999,1.345739
3.4998,3.4998,1.333029
7.4995,7.4995,1.311541
13.4991,13.4991,1.281126
21.4986,17.4989,1.266860
29.4981,21.4986,1.250459
37.4975,25.4983,1.236780
45.4970,29.4981,1.222293
53.4965,33.4978,1.208389
61.4960,37.4975,1.188471
69.4954,41.4973,1.168274
74.9951,42.9972,1.159627
