bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.349395
0.5000,0.5000,1.338272
1.4999,1.4999,1.327783
3.4998,3.4998,1.314815
7.4995,7.4995,1.293040
13.4991,13.4991,1.260220
21.4986,17.4989,1.240800
29.4981,21.4986,1.224188
37.4975,25.4983,1.206699
45.4970,29.4981,1.192310
53.4965,33.4978,1.176311
61.4960,37.4975,1.161471
69.4954,41.4973,1.143273
74.9951,42.9972,1.138310
