bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.350299
0.5000,0.5000,1.337663
1.4999,1.4999,1.328623
3.4998,3.4998,1.315290
7.4995,7.4995,1.292005
13.4991,13.4991,1.260076
21.4986,17.4989,1.241968
29.4981,21.4986,1.223728
37.4975,25.4983,1.206998
45.4970,29.4981,1.191330
53.4965,33.4978,1.177011
61.4960,37.4975,1.161623
69.4954,41.4973,1.144995
74.9951,42.9972,1.138108
