bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.358841
0.5000,0.5000,1.339504
1.4999,1.4999,1.330666
3.4998,3.4998,1.318631
7.4995,7.4995,1.298205
13.4991,13.4991,1.275985
21.4986,17.4989,1.262534
29.4981,21.4986,1.250729
37.4975,25.4983,1.238111
45.4970,29.4981,1.216430
53.4965,33.4978,1.193056
61.4960,37.4975,1.168499
69.4954,41.4973,1.143954
74.9951,42.9972,1.132459
