bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.202678
0.5000,0.5000,1.181013
1.4999,1.4999,1.176484
3.4998,3.4998,1.172535
7.4995,7.4995,1.164966
13.4991,13.4991,1.141836
21.4986,17.4989,1.112912
29.4981,21.4986,1.080987
37.4975,25.4983,1.050459
