bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.429119
0.5000,0.5000,1.418758
1.4999,1.4999,1.409998
3.4998,3.4998,1.401216
7.4995,7.4995,1.385721
13.4991,13.4991,1.367890
21.4986,17.4989,1.357688
29.4981,21.4986,1.349757
37.4975,25.4983,1.341522
45.4970,29.4981,1.330490
53.4965,33.4978,1.315229
61.4960,37.4975,1.297905
69.4954,41.4973,1.280600
74.9951,42.9972,1.273211
