bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.404078
0.5000,0.5000,1.390267
1.4999,1.4999,1.383765
3.4998,3.4998,1.375940
7.4995,7.4995,1.358544
13.4991,13.4991,1.338800
21.4986,17.4989,1.327730
29.4981,21.4986,1.317713
37.4975,25.4983,1.311110
45.4970,29.4981,1.304224
53.4965,33.4978,1.294917
61.4960,37.4975,1.278962
69.4954,41.4973,1.260496
74.9951,42.9972,1.253905
