bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.366407
0.5000,0.5000,1.354444
1.4999,1.4999,1.345086
3.4998,3.4998,1.334825
7.4995,7.4995,1.309121
13.4991,13.4991,1.280762
21.4986,17.4989,1.260166
29.4981,21.4986,1.243093
37.4975,25.4983,1.227823
45.4970,29.4981,1.212215
53.4965,33.4978,1.194928
61.4960,37.4975,1.178487
69.4954,41.4973,1.160585
74.9951,42.9972,1.154754
