bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.350657
0.5000,0.5000,1.338736
1.4999,1.4999,1.329149
3.4998,3.4998,1.315791
7.4995,7.4995,1.292480
13.4991,13.4991,1.260231
21.4986,17.4989,1.242213
29.4981,21.4986,1.224973
37.4975,25.4983,1.207839
45.4970,29.4981,1.191141
53.4965,33.4978,1.176069
61.4960,37.4975,1.160559
69.4954,41.4973,1.145012
74.9951,42.9972,1.138173
