bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.351244
0.5000,0.5000,1.332478
1.4999,1.4999,1.324691
3.4998,3.4998,1.320901
7.4995,7.4995,1.310245
13.4991,13.4991,1.288090
21.4986,17.4989,1.265095
29.4981,21.4986,1.238860
37.4975,25.4983,1.210770
45.4970,29.4981,1.184787
53.4965,33.4978,1.161055
61.4960,37.4975,1.135216
69.4954,41.4973,1.111300
74.9951,42.9972,1.101070
