bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.349673
0.5000,0.5000,1.336977
1.4999,1.4999,1.327432
3.4998,3.4998,1.315155
7.4995,7.4995,1.293170
13.4991,13.4991,1.260329
21.4986,17.4989,1.242097
29.4981,21.4986,1.225124
37.4975,25.4983,1.208814
45.4970,29.4981,1.191701
53.4965,33.4978,1.177045
61.4960,37.4975,1.161304
69.4954,41.4973,1.145288
74.9951,42.9972,1.138408
