bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.252389
0.5000,0.5000,1.234188
1.4999,1.4999,1.225776
3.4998,3.4998,1.213736
7.4995,7.4995,1.190290
13.4991,13.4991,1.161500
21.4986,17.4989,1.147475
29.4981,21.4986,1.131701
37.4975,25.4983,1.115945
45.4970,29.4981,1.093937
53.4965,33.4978,1.069249
61.4960,37.4975,1.044681
