bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.321217
0.5000,0.5000,1.309483
1.4999,1.4999,1.301600
3.4998,3.4998,1.292325
7.4995,7.4995,1.273788
13.4991,13.4991,1.250202
21.4986,17.4989,1.237891
29.4981,21.4986,1.226979
37.4975,25.4983,1.213707
45.4970,29.4981,1.197976
53.4965,33.4978,1.179964
61.4960,37.4975,1.160734
69.4954,41.4973,1.139848
74.9951,42.9972,1.131541
