bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.388994
0.5000,0.5000,1.375101
1.4999,1.4999,1.365673
3.4998,3.4998,1.354123
7.4995,7.4995,1.332082
13.4991,13.4991,1.301521
21.4986,17.4989,1.282888
29.4981,21.4986,1.267065
37.4975,25.4983,1.250321
45.4970,29.4981,1.236018
53.4965,33.4978,1.221234
61.4960,37.4975,1.206147
69.4954,41.4973,1.191823
74.9951,42.9972,1.183170
