bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.202130
0.5000,0.5000,1.186077
1.4999,1.4999,1.194628
3.4998,3.4998,1.210384
7.4995,7.4995,1.200174
13.4991,13.4991,1.156573
21.4986,17.4989,1.127157
29.4981,21.4986,1.096635
37.4975,25.4983,1.067458
45.4970,29.4981,1.038460
