bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.337859
0.5000,0.5000,1.331968
1.4999,1.4999,1.328032
3.4998,3.4998,1.323612
7.4995,7.4995,1.317741
13.4991,13.4991,1.313271
21.4986,17.4989,1.307282
29.4981,21.4986,1.294729
37.4975,25.4983,1.279671
45.4970,29.4981,1.262900
53.4965,33.4978,1.246990
61.4960,37.4975,1.228071
69.4954,41.4973,1.209994
74.9951,42.9972,1.202975
