bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.363652
0.5000,0.5000,1.355214
1.4999,1.4999,1.350265
3.4998,3.4998,1.344190
7.4995,7.4995,1.336962
13.4991,13.4991,1.331690
21.4986,17.4989,1.333161
29.4981,21.4986,1.332128
37.4975,25.4983,1.323176
45.4970,29.4981,1.312342
53.4965,33.4978,1.297435
61.4960,37.4975,1.280499
69.4954,41.4973,1.263537
74.9951,42.9972,1.255813
