bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.363923
0.5000,0.5000,1.358004
1.4999,1.4999,1.354246
3.4998,3.4998,1.347154
7.4995,7.4995,1.337215
13.4991,13.4991,1.323128
21.4986,17.4989,1.318908
29.4981,21.4986,1.310299
37.4975,25.4983,1.299909
45.4970,29.4981,1.286773
53.4965,33.4978,1.271726
61.4960,37.4975,1.257278
69.4954,41.4973,1.242621
74.9951,42.9972,1.235234
