bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.335738
0.5000,0.5000,1.329327
1.4999,1.4999,1.327572
3.4998,3.4998,1.321426
7.4995,7.4995,1.316677
13.4991,13.4991,1.310310
21.4986,17.4989,1.305183
29.4981,21.4986,1.293956
37.4975,25.4983,1.279403
45.4970,29.4981,1.263505
53.4965,33.4978,1.246568
61.4960,37.4975,1.229111
69.4954,41.4973,1.211273
74.9951,42.9972,1.202060
