bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.376414
0.5000,0.5000,1.369909
1.4999,1.4999,1.363535
3.4998,3.4998,1.357074
7.4995,7.4995,1.347309
13.4991,13.4991,1.334338
21.4986,17.4989,1.323394
29.4981,21.4986,1.311204
37.4975,25.4983,1.295082
45.4970,29.4981,1.279744
53.4965,33.4978,1.259376
61.4960,37.4975,1.242346
69.4954,41.4973,1.225504
74.9951,42.9972,1.218167
