bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.221916
0.5000,0.5000,1.205828
1.4999,1.4999,1.203515
3.4998,3.4998,1.204117
7.4995,7.4995,1.212853
13.4991,13.4991,1.220805
21.4986,17.4989,1.206835
29.4981,21.4986,1.178385
37.4975,25.4983,1.151735
45.4970,29.4981,1.123156
53.4965,33.4978,1.097356
61.4960,37.4975,1.069774
69.4954,41.4973,1.043819
