bu_label_MWdkg,bu_true_MWdkg,k_inf
0.0000,0.0000,1.086985
0.5000,0.5000,1.077867
1.4999,1.4999,1.101099
3.4998,3.4998,1.152046
7.4995,7.4995,1.193977
13.4991,13.4991,1.158701
21.4986,17.4989,1.127738
29.4981,21.4986,1.095636
37.4975,25.4983,1.065339
45.4970,29.4981,1.035616
